states,visits
0.701261737455226 1,0
0.6795414702653817 1,0
0.6742954524043532 1,0
0.710485944276963 1,0
0.46727445106610244 0.25167797066211733,0
0.6671507953603941 1,0
0.7251928649315522 1,0
0.6923335650692002 1,0
0.6352218129300432 1,0
0.7215593993089069 1,0
0.7834669141650535 1,3
0.6697962851899648 1,0
0.7084939984647762 1,0
0.7850271800281152 1,0
0.78413631434154 1,0
0.7527696400517544 1,0
0.6630874197664756 1,0
0.7703173999153389 1,0
0.7224136893513561 1,0
0.8884608564003951 0.5205844290646426,0
0.7070569795682013 1,0
0.7943332396259164 1,0
0.6628899552130393 1,2
0.7019193543412217 1,0
0.8398022722890457 1,0
0.6565920758224126 1,0
0.8694483401122929 1,5
0.31850443149570473 0.5448619486369571,445
0.7119201811706396 1,0
0.8475070720516393 1,0
0.7088141685467414 1,0
0.8876296853925801 1,1
0.7443404146804549 1,0
0.7102876039383951 1,0
0.7535326681473441 1,0
0.7720450816348117 1,0
0.8114884264490125 1,0
0.8586588090802018 0.5718053013424885,0
0.6744567635175607 1,0
0.7208816773047578 1,0
0.7032490851065738 1,0
0.89733941600407 1,0
0.6450528442849016 1,0
0.705853616502256 1,0
0.6685565299790059 1,0
0.7409782083011553 1,0
0.7688681235371803 1,0
0.6892169483374967 1,0
0.6236023909552048 1,0
0.7481327009418823 1,0
0.8039539726251201 1,0
0.7106208544842643 1,0
0.7273974789840648 1,0
0.7450137257220354 1,2
0.7289523526407451 1,0
0.651213286283692 1,0
0.8096255332487691 0.26248797541667657,0
0.8389305447977041 1,0
0.673922574976697 1,0
0.6853600032390207 1,0
0.7448765932655875 1,0
0.8578297772418624 1,0
0.6628720122647744 1,0
0.7233633185223058 1,0
0.7848585690177348 1,0
0.6783344544756291 1,0
0.6635038104943773 1,0
0.9293901203866622 0.4765892753147582,0
0.7759308023848371 1,0
0.7880852579217333 1,1
0.6414679663325967 1,0
0.7009342965129381 1,0
0.611256863307344 1,0
0.6674825574507288 1,0
0.6648427020869166 1,0
0.8610122954756546 0.551383043812715,0
0.8400164482482935 1,0
0.8506749468170016 1,0
0.7355439399975627 1,0
0.9279042688694139 0.9698059324717049,0
0.6670530262196643 1,0
0.7434874061411118 1,0
0.7386241155648103 1,0
0.6871579819089235 1,0
0.8233337983457502 0.5613245822736309,0
0.7359914954657449 1,0
0.7968527609815943 1,0
0.656437395097239 1,0
0.7253433471912516 1,0
0.8437995884573358 1,0
0.7705484785260895 1,0
0.7375743187573933 1,0
0.7278571072751405 1,0
0.6620057007153385 1,0
0.8545119816423676 1,0
0.6810982477160962 1,4
0.6474327532116827 1,0
0.6313483278410925 1,0
0.844739811271816 1,0
0.705982752853412 1,0
0.6687703313781669 1,0
0.6848642965937162 1,0
0.7076296373079226 1,0
0.8633327207197897 1,0
0.6525806975282649 1,0
0.6764049477259384 1,0
0.8288560932930202 1,0
0.6741726951000617 1,0
0.6637335782635815 1,0
0.780756177290688 1,0
0.6392780117665903 1,0
0.7194227378688819 1,0
0.7604395431269927 1,51
0.675348932277276 1,0
0.6512256109219129 1,0
0.6824952676109801 1,0
0.8194524229898065 1,0
0.8082242590875119 1,0
0.7021791892574633 1,0
0.7300725760679012 1,0
0.8093132485976516 1,0
0.7267479420363206 1,0
0.7679861024486707 1,0
0.6832095537236251 1,0
0.7415624532263033 1,0
0.6352427761679142 1,0
0.7108965169139632 1,2
0.6669155177099361 1,0
0.8164191455950199 1,0
0.7124363361181686 1,0
0.7034253019077291 1,0
0.671835500731054 1,0
0.7038840695151869 1,0
0.7111805665067175 1,0
0.5215007751669414 1,0
0.8945193092138085 1,0
0.8188523837279271 1,0
0.736618816344376 1,0
0.7240076074789245 1,0
0.6468896945994128 1,0
0.8206735698791153 1,0
0.7586939780346618 1,0
0.864473220340103 1,0
0.8225308814715673 1,0
0.8258589141739014 1,0
0.6480838736523546 1,0
0.7747301836472161 1,0
0.4043680360285832 0.27660013706096853,89
0.6470535023235342 1,0
0.854686615023302 1,0
0.7537883756707922 1,0
0.6527118941144586 1,0
0.7380070622637417 1,0
0.7046195955529576 1,0
0.8345374155546992 1,0
0.678737762313803 1,0
0.7351229251717473 1,0
0.8118962226856481 0.29743277217280045,0
0.695066842641568 1,6
0.7033245484909776 1,0
0.688054617729148 1,0
0.6602757360886147 1,0
0.8137145821154891 1,0
0.7742799856914705 1,0
0.7451411121500037 1,0
0.7516440413177767 1,0
0.7502758014382068 1,0
0.6962168077946598 1,0
0.7645357347037879 1,0
0.3436779926658265 0.6378100418509315,86
0.7501861697776828 1,0
0.6362240928879982 1,0
0.6568427976308566 1,0
0.8809044250924227 1,0
0.8236840476622277 1,0
0.3722161053579842 0.3269697467074296,967
0.7002453941613292 1,0
0.7828769229510142 1,0
0.7630025496749385 1,1
0.7266328987398173 1,0
0.7485653635349238 1,0
0.8072035912333282 1,0
0.8602788458632112 1,0
0.8463510102904092 1,0
0.3833845364687659 0.26376530018489014,104
0.8983441964388729 0.2734805028887696,0
0.6718080681526495 1,0
0.6372955292694595 1,0
0.6810571928156218 1,0
0.8702264834477982 1,0
0.729867661667344 1,0
0.6278191694306242 1,0
0.6531532252952078 1,0
0.7132036074894539 1,0
0.7679079762715433 1,0
0.6578351474334304 1,0
0.6789045956385626 1,0
0.7675946257737967 1,0
0.705704819582116 1,0
0.8949095149239217 0.7041230449183234,0
0.68582853634483 1,0
0.744680141116601 1,0
0.8791050627227932 1,0
0.6986937953545531 1,0
0.804917949445215 1,0
0.2945736240746921 0.45025416249295774,35
0.8624303480516637 1,0
0.7306234747697955 1,0
0.6656686673647427 1,0
0.6973371011968191 1,0
0.7761960669941981 1,0
0.7278427114742064 1,0
0.7121373295602454 1,0
0.722723683989492 1,2
0.7822682836464895 1,0
0.6572783606658924 1,2
0.9179572203354142 0.30264963066952705,0
0.7857843766354164 1,0
0.36388362054478474 0.9075029849696183,0
0.6735011956955879 1,0
0.7165223937069769 1,0
0.6947417629953871 1,0
0.827060732799507 1,0
0.6716731157777368 1,2
0.8461619299142307 1,0
0.7127046974371521 1,0
0.8337321526677918 1,0
0.7865316300250733 1,0
0.7632535161324284 1,0
0.7508255745263516 1,2675
0.7215780849032616 1,0
0.7427592548516457 1,0
0.6650091485034995 1,0
0.8195811146427275 1,0
0.9143350405784882 1,0
0.7263323414918657 1,0
0.7031631934080099 1,0
0.6364832567521225 1,0
0.7270919719151707 1,0
0.8116101187538333 1,0
0.7165187914148016 1,0
0.7253241721643149 1,0
0.8021839253109766 1,0
0.7478885866776505 1,0
0.6495427390509183 1,0
0.7568276605000106 1,0
0.732824094769249 1,1
0.6788011820086755 1,0
0.6409447026490922 1,0
0.7452870583827935 1,0
0.708917105322092 1,0
0.7161514798843325 1,0
0.8201526826103067 1,0
0.36796769081075775 0.7577465796336995,0
0.7848252794433624 1,0
0.6664597480849161 1,48
0.6858086248462649 1,0
0.7308756022417374 1,0
0.7123740932782684 1,0
0.6481947195226325 1,0
0.6464438836990682 1,0
0.6868554093993973 1,0
0.7650901930495986 1,0
0.7962739554280143 1,0
0.4334046311805386 0.2643087030395955,42
0.7589650023407248 1,0
0.7602446655803731 1,0
0.6675063843083401 1,0
0.6471061528652189 1,0
0.331544860360687 0.5271936950038286,396
0.7730101553024312 1,0
0.7207135351556297 1,0
0.8776424340757414 1,0
0.7951368489423848 1,0
0.7186016540506901 1,0
0.7121799717799489 1,0
0.750658883011191 1,0
0.7447467611915161 1,0
0.7767509832710057 1,0
0.7431103781524263 1,1
0.6634617806767262 1,0
0.6593975466825831 1,0
0.7220945795633854 1,0
0.8647904924715784 0.5930994462447463,0
0.714956427546684 1,0
0.6754389016440061 1,0
0.7138404946824013 1,0
0.6946177813273124 1,0
0.7035572329829176 1,0
0.6772703869295785 1,0
0.6380701762913771 1,0
0.6860277227117647 1,0
0.654465842501691 1,0
0.8472488312210656 1,0
0.7027158776383453 1,0
0.8127048302346287 0.5431316140141724,0
0.7252753611882085 1,0
0.6536761661086044 0.9892006500148098,0
0.7787131943270845 1,0
0.8329546880195013 1,0
0.6312725152008012 1,0
0.6929328053983514 1,0
0.8457891725805218 1,0
0.6722080385069994 1,0
0.6882337396712835 1,0
0.6783727888657479 1,0
0.8570467511137216 1,0
0.6691845595295368 1,0
0.757451633259316 1,0
0.646640959977584 1,0
0.642555092905522 1,0
0.8126876893268487 1,0
0.8508426870485344 1,0
0.6884716058940521 1,0
0.7160781946910633 1,0
0.673813563530187 1,0
0.7290832203478703 1,0
0.7242649686331649 1,1
0.8867081041211975 1,1
0.9070536592531646 1,0
0.7432545362131275 1,0
0.7652884357182759 1,38
0.8017564808338793 1,0
0.7109802680985984 1,0
0.6846104894064375 1,0
0.7083663325341394 1,0
0.7541304535018388 1,0
0.6792651041520594 1,0
0.7873448212131997 0.2600838065398921,0
0.3429805668517801 0.5495404317295833,31
0.6929524962583132 1,0
0.8429768419515286 0.5106371321393326,0
0.6907793652592652 1,0
0.7247893238983644 1,0
0.7364090535482477 1,0
0.6542695210256564 1,0
0.709503783094352 1,0
0.6339072268765371 1,0
0.8907161415092429 0.5413216257093894,0
0.6697628552873426 1,0
0.8199847754653856 1,0
0.6830991071699942 1,0
0.6924177296952185 1,1
0.6777402624865752 1,0
0.7113032800365653 1,0
0.6782453991555154 1,0
0.7129609407697023 1,3
0.7369662479302704 1,0
0.7924523642352671 1,1
0.3081230196614136 0.2991864377221868,0
0.6402208185258198 1,0
0.7568600567757872 0.47005498652646377,0
0.850462736849734 1,0
0.7249648746535048 1,0
0.6624520041315088 1,0
0.7536692765638313 1,0
0.668307884040827 1,243
0.7168242406344425 1,0
0.5597086818809557 0.27196935067834055,0
0.7655095690707117 1,0
0.6663381414084577 1,11
0.307652947172247 0.4508467877746234,19
0.7891090685277541 1,0
0.7508666268665734 1,0
0.6819560511110463 1,0
0.6777708142074467 1,0
0.6698809833858123 1,0
0.7010516881514072 1,0
0.7211803004946663 1,0
0.6352979308900882 1,0
0.719167690241129 1,0
0.8508922861522596 1,0
0.6814227610879161 1,0
0.7619397408681662 1,0
0.681256848393781 1,0
0.7369006601079916 0.944602032689731,0
0.7603709357936007 1,0
0.7276332050652291 1,0
0.8105509389188204 1,0
0.6916022831200661 1,0
0.666948827311904 1,20
0.8726845860114203 1,0
0.8466679038472925 1,0
0.7514350523802541 1,0
0.7263965415182413 1,0
0.8031997771454858 1,0
0.8360198435888996 1,0
0.628492814336466 1,0
0.6605151209926008 1,0
0.6825946755408914 1,0
0.6332331292924845 1,0
0.8713644381939587 1,0
0.6517669958615363 1,0
0.7198035845494681 1,0
0.7923422837804018 1,0
0.7021551163240831 1,0
0.34444456791321093 0.29912129972728885,68
0.8219221736374428 1,0
0.7266383823278084 1,1
0.8681172846067626 1,0
0.6245201041189697 1,0
0.7420710177373016 1,0
0.8023835296922677 1,0
0.7405460530377336 1,0
0.8722482794193412 1,0
0.86323216492118 1,0
0.8969241339765411 0.25303016129000694,0
0.6859275814158838 1,0
0.7562831497894698 1,0
0.7742900571189612 1,0
0.74304486117862 1,0
0.6678444721641242 1,0
0.8427311293604908 1,0
0.7348746819367222 1,0
0.7556460178914606 1,0
0.7241543602696774 1,0
0.7313497056005535 1,2
0.6588506214779652 1,0
0.7068449579227641 1,0
0.8018116901983857 1,0
0.6851549058922985 1,0
0.7554537712773567 1,1
0.6480675783288717 1,0
0.7358745459857436 1,0
0.6387144899020998 1,0
0.7151008454332785 1,1
0.6955240604512201 1,0
0.8078764039294372 1,0
0.7038944233176204 1,0
0.7923256406943544 1,0
0.793713486863932 1,0
0.7116731746382976 1,0
0.7370527466681069 0.4737837612881311,0
0.759711254353872 1,0
0.6833401194643408 1,0
0.6554903757363683 1,0
0.8918784826312064 1,22
0.6713979879086098 1,0
0.7047139012010085 1,0
0.7452302810101374 1,0
0.5832163829501161 0.28606201730345854,0
0.8632911703059155 1,0
0.6568568818932387 1,0
0.6220218562411505 1,0
0.7356509738180955 1,0
0.7385121460571954 1,0
0.8660556977949452 1,0
0.6662897169623488 1,1
0.64215800204806 1,0
0.7982224688336794 1,1
0.7343804368454672 1,1
0.6751645535982431 1,0
0.8052725296211686 1,0
0.6517002168239415 1,0
0.6625147619843678 1,0
0.6874119305490659 1,0
0.7500263267218068 1,0
0.6981374544981366 1,0
0.606442304597481 0.26044171689849943,0
0.9041948625042955 1,0
0.7008433958735205 1,0
0.311985953497766 0.4813197115863924,132
0.8439398356900636 1,0
0.7196588598514891 1,0
0.7386043326955107 1,0
0.7450385473917679 1,0
0.7329470462687173 1,0
0.8185405259735268 1,0
0.6774950346825508 1,0
0.6718106843541223 1,0
0.8253165643778512 1,0
0.7970941148681341 1,0
0.6722717062010987 1,0
0.7994551069506226 1,0
0.7310151022958274 1,0
0.7666153686516546 1,0
0.8727501614971979 1,1
0.7132776113046215 1,1
0.7913240388851299 1,0
0.6522652002052345 1,0
0.7184760654223131 1,0
0.7146948336825055 1,0
0.6464522038496584 1,0
0.8448283669501645 1,0
0.7793456110409674 1,0
0.6905738168775291 1,1
0.6885263736025443 1,0
0.7523824249439056 1,0
0.651295686771455 1,0
0.6595648132981643 1,0
0.36117046824058463 0.8809696211667363,0
0.8099472945912058 1,0
0.6466368507279935 1,0
0.735324377886868 0.7457949200464886,0
0.7356104049485728 1,0
0.7949666185722697 1,0
0.6527256851156095 1,2
0.7247184056324045 1,0
0.6627647873869209 0.2434362637924348,0
0.8621124577664023 1,9
0.8982804230142049 1,0
0.8069754603642434 1,0
0.6910517587344573 1,4
0.6603721291695157 1,0
0.684976631500465 1,0
0.7282533872741187 1,0
0.7991735637056776 1,0
0.8149384647781208 1,0
0.7750734711534935 1,0
0.8464521506815137 1,0
0.7029758434938937 1,0
0.7872774908092526 1,0
0.6967431566630898 1,0
0.7048208651511139 1,0
0.7960219164550424 1,0
0.6963678861269876 1,0
0.7290552950295232 1,0
0.634308026802726 1,0
0.6957629444883273 1,0
0.7993728718606545 1,8
0.7722178608941348 1,0
0.855268418662086 0.3141211971599362,0
0.3579487206147964 0.9780045373943008,56
0.7568509706313391 1,0
0.6870452421185845 1,0
0.7740814901312594 1,0
0.8266627243913262 1,0
0.7454203201367637 1,0
0.6973085284311072 1,0
0.7695341258343947 1,0
0.7884980482990191 1,0
0.6927190128895938 1,0
0.6958846825467807 1,0
0.6618824144105533 0.988928336098363,0
0.7875238996543686 1,1
0.7799042101535614 1,0
0.7273976478501083 1,3
0.7370370167959429 1,0
0.7793824615450433 1,0
0.7719285365188917 1,0
0.8071335854229539 1,0
0.736369113801369 1,0
0.7838679121382922 1,0
0.677353998346444 1,0
0.7372384730724115 1,0
0.8294807107755222 1,0
0.6663531836972476 1,20
0.6715281583602817 1,0
0.7291488579155986 1,0
0.8883669695420997 1,0
0.7043005070164271 1,1
0.6729066409455584 1,0
0.3143207750894168 1,0
0.6717481955951752 1,0
0.7763984407433726 1,0
0.6810496317864714 1,0
0.7391708209007026 1,0
0.6763950925294581 1,0
0.718609567751433 1,0
0.8506627537772203 1,0
0.7389964862800067 1,0
0.8249821365069847 1,0
0.7929387282764974 1,0
0.8621228542811792 1,0
0.6521657505832639 1,0
0.9263382943751558 0.8887922259392393,0
0.7439588006980353 1,30
0.6806928951449701 1,0
0.6892366437386386 1,0
0.7137976421084197 1,0
0.7036582202056043 1,5
0.791703839781631 1,0
0.8470207120236433 1,0
0.7374103153180229 1,2
0.9538525794566394 0.8262394662483816,0
0.8232497264222554 1,0
0.8646060734922597 1,0
0.8733750865591209 1,0
0.7373885617847029 1,0
0.6765942741830614 1,0
0.5715362015817517 0.9922406383679139,0
0.7559596169565184 1,0
0.6731362725359075 0.9923455258345186,0
0.7353893388918106 1,0
0.7338367756436914 1,0
0.7647232493542425 1,50
0.7625113411102392 1,0
0.8613002907959981 1,0
0.6408579368101925 1,0
0.6932890078580197 1,0
0.6443601544162048 1,0
0.7309949353951781 1,0
0.8977418688281417 1,3
0.6581364954444884 1,0
0.6586281986776173 1,0
0.7214480088154076 1,0
0.31717778973992117 0.42020550870536094,39
0.736277830229992 1,0
0.3004938866980351 0.5555347953588027,1
0.7205231009194362 1,0
0.7083655045578835 1,0
0.7648132274974422 1,0
0.7287720136064213 1,0
0.7529087147881041 1,1
0.6679871746116272 1,0
0.6454190703715371 1,0
0.6884723519015402 1,0
0.7604315496097456 1,0
0.6562859341070203 1,0
0.5903679286153614 0.9903906238180706,0
0.6714991755853 1,0
0.7283332479010554 1,0
0.6630318824833404 1,0
0.8614721776205704 0.5000484470908894,0
0.8601463883370838 1,0
0.7162580031524822 1,0
0.7457428967249937 1,0
0.6725545444980191 1,0
0.8306947019221528 1,0
0.7924518992535836 1,0
0.7066247150716559 1,0
0.727449987211582 1,0
0.6722307479688883 1,0
0.7487352389439685 1,0
0.6580761970908269 1,0
0.728340005324727 1,0
0.704328338907863 1,0
0.7054734481504503 1,0
0.7876322670652365 1,0
0.6674586680264003 1,0
0.8711889614157459 1,0
0.7145560127446678 1,0
0.6605470316162116 1,0
0.8458373881783461 1,0
0.33833236050010207 0.7831604947601787,0
0.7837029629667289 1,0
0.6733087219052216 1,0
0.7811666740395317 1,0
0.30545965945530223 0.48496955074479087,81
0.6893612383454115 1,0
0.6834851470015519 1,0
0.791981133121476 1,0
0.6810501426190747 1,0
0.6755572848475249 0.318557717706058,0
0.7887037721876298 1,7
0.6725844175044624 1,0
0.7064942363097344 1,0
0.750681074230317 1,0
0.881320159164 1,0
0.6959367139199519 1,0
0.7044373673582199 1,0
0.9119669438351777 0.19730254746364853,0
0.8383984781821489 1,0
0.4382694406122101 1,25
0.7843828371533127 1,0
0.721477580085826 1,0
0.6828420444362082 1,0
0.8256684874345449 1,0
0.7056602474660909 1,3
0.31215998065380046 0.5542584759166376,12
0.8623083140112975 1,0
0.7091692904826224 1,0
0.7667689604400684 1,0
0.7969718823806636 1,5
0.685036183173559 1,0
0.6508375449356338 0.9957377772043505,0
0.7332228125040683 1,3
0.8698436267203962 0.3865570670626213,0
0.706697778528615 1,0
0.7043243392485637 1,0
0.8617241644274992 1,0
0.6778162669418132 1,0
0.8648675717649991 1,0
0.7329089961658718 1,0
0.6589204411945154 1,0
0.7326788902516783 1,27
0.679453883510821 1,0
0.6392822538688472 1,0
0.8218747937490497 1,0
0.7340444032813354 1,0
0.6531019676832122 1,0
0.7402081644671628 1,0
0.659356078170593 1,0
0.6892110471743169 1,0
0.690611084363155 1,0
0.3836741328767762 1,0
0.6599934284100124 1,0
0.6456881493079162 1,0
0.6580906502321284 1,0
0.6933225007624984 1,0
0.6511457776463132 1,0
0.8379831629134629 1,0
0.7271369571284263 1,0
0.7028250126829497 1,0
0.8106372206136437 1,0
0.8417082746832817 1,0
0.7467231779587226 1,0
0.8626430950213729 1,0
0.6641579043539251 1,0
0.8143372030314432 1,0
0.8722640688677059 1,0
0.7845449470634258 1,0
0.6934276070441262 1,0
0.7652510641087502 1,0
0.7357654916193339 1,0
0.6229434560800169 1,0
0.3334551710079429 0.8986695690844508,0
0.690298691731475 1,0
0.6382774358568094 1,0
0.7832324408151032 1,0
0.7827911323887518 1,0
0.677985359407093 1,0
0.7143847589301348 1,0
0.8277127395375318 1,0
0.7817447371577958 1,0
0.3071495364046872 0.475365614296642,18
0.8248811065701217 1,0
0.7809873332761996 1,0
0.771606567216983 1,0
0.8115105395100618 1,0
0.7568863266340083 1,0
0.7006512942752615 1,0
0.6944366516166018 1,0
0.7971209638228655 1,0
0.6450707802476808 1,0
0.6601790463614194 1,0
0.7104466475740336 1,0
0.794444984358834 1,0
0.6302542685066514 1,0
0.864090797746553 1,1
0.8062522147767855 1,0
0.7839884750846112 1,0
0.7596289143793012 1,0
0.833241971360688 1,0
0.7300242669422883 1,5
0.6823294699224595 1,0
0.7155201698845501 1,0
0.7570935448629104 1,0
0.7048116345662352 1,0
0.8002611185210315 1,0
0.7598755734182895 0.6700266957785751,0
0.6962047718488151 1,0
0.685334011730276 1,0
0.7409146214144201 1,0
0.7094129436987171 1,0
0.8478691906264095 1,0
0.937711508672295 0.7616491195509554,0
0.6311701367857714 1,0
0.6898627867593483 1,0
0.31791868092353553 0.581306647355203,9
0.6941756659782622 1,0
0.6886547301068092 1,0
0.892524725725555 0.2508514699629813,0
0.7290471895715386 1,0
0.3416157493360094 0.2793392386513517,0
0.7197285600347174 1,0
0.7354085934842878 1,2738
0.6920559333842174 0.25603861305433406,0
0.7257976069689037 1,0
0.6920221903083201 1,0
0.7009583163824139 1,8
0.7363621655849064 1,0
0.6574012598119079 1,0
0.8342659460132577 1,5
0.7168906790800532 1,0
0.7221850438315678 0.2540364906053662,0
0.8187098775555164 1,0
0.7582799125263637 1,0
0.7479871079906264 1,0
0.7510925717401548 1,0
0.8353280091872247 1,0
0.6727324907443148 1,0
0.7333424268200884 1,0
0.749120431147308 1,0
0.8028082060029992 1,0
0.724175185460124 1,0
0.6886590807966292 1,0
0.7552709223462091 1,0
0.8325588170555459 1,0
0.6238271501461097 1,0
0.7454021662579485 1,0
0.727743644688976 1,0
0.694055635210448 1,1
0.7054812300898836 1,0
0.7131540243592516 1,0
0.7102094910945534 1,0
0.8411048923881701 0.7918158285144278,0
0.8545692554613958 1,0
0.8334293650854236 1,0
0.6635209501517412 1,0
0.8054285346489404 1,0
0.8188617196822601 1,0
0.69007930575761 1,25
0.869143334098406 1,127
0.700013642095357 1,0
0.639544432345063 1,0
0.8521802248666582 0.8249229602754277,0
0.9354137268674636 0.9066902396719003,0
0.8035133531129741 1,0
0.722942475413177 1,0
0.6988403848182286 1,0
0.6578740768411874 0.9952036292333488,0
0.7051905385871498 1,0
0.7436521917478964 1,0
0.735921144868184 1,23
0.3063771995089165 0.4841005229543284,0
0.30833251945755513 0.4958263066847881,63
0.8701002264696271 0.9500124844001617,0
0.8126922134366025 1,0
0.7072969857795456 1,34
0.7873075289425865 1,0
0.8822846467595621 1,0
0.789001637556379 1,0
0.7507138325287704 1,0
0.6681288688403408 1,0
0.7057955990970878 1,0
0.6706249304100533 1,0
0.7931169747092176 1,0
0.7279970813023391 1,0
0.6708763579507409 1,0
0.7763541582158474 1,0
0.8017896735205742 0.22891925583575184,0
0.6959277810665102 1,0
0.8366302748708785 0.7582541464835016,0
0.7657215414441949 1,0
0.6898804915970893 1,0
0.6935397431266574 1,1
0.7162892981213332 1,0
0.7161937342946252 1,0
0.7341838646729467 1,0
0.8813589423576934 1,0
0.8561847453546141 0.4316224236966858,0
0.6723311092533488 1,0
0.7333628680340953 1,37
0.7412782530328986 0.30719461857271485,0
0.7426418257273173 1,2
0.8406813721934359 1,0
0.8578768214322788 1,0
0.7197462768450148 1,1
0.6465754121036502 1,0
0.6988241404186776 1,0
0.8533355767669883 1,0
0.717716554831508 1,0
0.6659595951252533 1,0
0.6502363882360567 1,0
0.6968644916614486 1,0
0.8171646093230608 1,0
0.6780374417137397 1,0
0.7093025440307094 1,0
0.8383054130359662 1,0
0.6986204808504674 1,0
0.7187522774712926 1,0
0.6433440440813851 1,0
0.9304065292410651 0.93267141047066,0
0.699186157991232 1,0
0.7192604344047787 1,0
0.7306309745441102 1,0
0.7734510183822352 1,0
0.7262733249965146 1,0
0.7869832126032613 1,0
0.6433970804496919 1,0
0.7678955550432683 1,0
0.3223148496699751 0.3675372208934805,0
0.7066042578712687 1,0
0.7219324499907268 1,0
0.685280967640001 1,0
0.7367108089059551 1,1
0.7513647906541533 1,0
0.6481680951827299 1,0
0.697091934380758 1,0
0.6375572647749339 1,0
0.7090149212446639 1,0
0.31334723314781104 0.5161025225148397,1
0.7769103803299013 1,0
0.699022619639567 1,0
0.771293606579392 1,0
0.7676426501755 1,0
0.754751123424659 1,0
0.7887178941533572 1,0
0.6831901403333389 1,0
0.6590702174781548 1,0
0.8355650028635548 1,0
0.718333465699231 1,0
0.7392905786556764 0.6826676070124883,0
0.7443540669915226 1,18
0.7978534344453578 1,0
0.8325991239966176 1,0
0.7068543660375751 1,0
0.881506684625324 1,0
0.8342848566721066 0.8908792102524764,0
0.6766793586534967 1,0
0.699673400336033 1,0
0.7231428572437067 1,0
0.6924767765269579 1,0
0.6918147348360384 1,0
0.6843169387992247 1,0
0.7598647154184496 1,0
0.6414775370484115 1,0
0.7024293042345561 1,0
0.6524725177994836 0.279514437424221,0
0.7218184662896411 1,0
0.6930905381399437 1,0
0.8596780791323664 1,0
0.8325834616227303 1,0
0.7371067849114982 1,0
0.7878551969004203 1,0
0.6842065198168052 1,0
0.6906767743180193 1,0
0.814903413516682 1,0
0.6921683160417877 1,0
0.7188196435097319 1,0
0.6690191506062755 0.9876632014758999,0
0.7811120467181409 1,0
0.6804012036146077 1,0
0.682129435886472 1,2746
0.5350296761541402 0.257532651862818,10
0.8521711238490574 0.3837959814923724,0
0.8937132857757283 1,0
0.7905172185375543 1,0
0.8790381919217033 1,3
0.7224625510241821 1,0
0.6988694926295699 1,0
0.6468249094533205 1,0
0.6457702988491554 1,0
0.6619962561179769 1,0
0.7973268844443653 1,0
0.6868502175048056 1,0
0.7617229904766781 1,0
0.8381932356141653 1,0
0.7012724409336605 1,0
0.6849995623601548 1,0
0.6421349706128255 1,0
0.6936635290627162 1,0
0.7189558144987499 1,0
0.6889648853137352 1,0
0.6620512589691641 1,0
0.8210466732008923 1,0
0.6797770212477627 1,0
0.8791617847464522 1,0
0.7507172745781646 0.24450794581582497,0
0.6579174605437623 1,0
0.6584622876671558 1,0
0.8052364211302699 1,0
0.6626712995082867 1,0
0.6896082911152687 1,0
0.669321737834818 1,0
0.7366340362777074 1,0
0.6701695704264086 1,0
0.775595394758765 1,0
0.6765142442758958 1,0
0.7152992000264404 1,0
0.7266977483395495 1,0
0.9182902049850303 0.9090708473668969,0
0.7334998344441714 1,0
0.8697220985684689 1,0
0.6976795064213018 1,3
0.7708642685402204 1,0
0.7162328989041745 1,0
0.8441796928222765 0.49207333097899,0
0.6588220803173951 1,0
0.854854311480602 1,0
0.8945679845444998 1,2
0.6681790359864039 1,0
0.6779151433412705 1,0
0.7823924716060169 1,2
0.7345996232963204 1,0
0.7152868079221368 1,0
0.7573637319876431 1,0
0.6494761217236938 1,0
0.8287990605996305 1,0
0.7656178881502551 1,0
0.7589395853347877 1,0
0.6695263001943353 1,0
0.6997552992431291 1,0
0.7639629562191806 0.2661706434990268,0
0.649549628648897 1,0
0.836458519385501 1,0
0.6510670848987258 1,0
0.8626501098617987 1,0
0.7491739159563524 1,0
0.7472992817808048 1,0
0.7289759983396861 1,2
0.813009180705892 1,0
0.66339028329239 1,0
0.6922403823084189 1,0
0.8917603086444887 1,0
0.7474912407830779 1,0
0.7113058913859779 1,0
0.6800645177905701 1,0
0.6766670205830444 1,0
0.8847217812459149 1,0
0.7465775280858497 1,0
0.6998670571295966 1,0
0.7662351165632941 1,0
0.6568533587145897 1,0
0.8957523861914112 1,0
0.7835600625511782 1,2
0.8023765861114389 1,0
0.6933514297752761 1,0
0.7541602779146352 1,0
0.7275448399712298 1,0
0.7969453680794557 1,0
0.8068539634668551 1,0
0.8564397955986967 1,24
0.6524487725682127 1,0
0.780130771733037 1,0
0.7381914446278237 1,0
0.6277177573151509 1,0
0.7549564568364846 1,0
0.7001232893792488 1,0
0.650525572128745 1,0
0.7165908375486905 1,0
0.6788680742681478 1,0
0.7101177959731358 1,0
0.6281221704668409 1,0
0.6958921676295802 1,0
0.7201872511069644 1,0
0.6790732614870472 1,0
0.6351500614784878 1,0
0.8502734804775799 1,0
0.639100604298429 1,0
0.7873891084563965 1,0
0.7920780828558546 1,0
0.692382650940402 1,1
0.850194745197699 0.799471520243135,0
0.7479015071476771 1,0
0.5541518682370759 0.24588129340101414,0
0.6796010903216622 1,0
0.6790428044284545 1,0
0.6869679166916441 1,0
0.7637986289368579 1,0
0.6666960528085555 1,0
0.8696264204165247 1,0
0.7463420324603333 1,0
