states,visits
-0.24030640138479442 -0.19512870360757228 -0.0034569249633215216 0.15048255407912275,2
-0.19982248606751377 -0.014562923272343736 -0.031909347921939155 0.10949605708772209,8
-0.3318906792025605 -0.225358866532721 0.0490362879644575 0.39280622245771935,0
-0.17203478375802642 -0.2099262194793129 -0.03560944435006373 0.36070797190291576,0
-0.24053416144756412 -0.2080815722138807 -0.00986531613290462 0.10133160680008535,0
-0.23556216885056047 -0.21774704141785964 -0.019879520237165205 0.17947359724055129,0
-0.21821021673997948 -0.03657068155085963 -0.034246881448168356 0.15206641317949898,2
-0.20152047509140195 -0.21941717780603065 -0.02354712994150011 0.24972014729021946,0
-0.22501390073251532 -0.212229158805256 -0.017586377980985904 0.18685664491354798,0
-0.1894436609787738 -0.019517153343550447 -0.03851937174168355 0.0909523622733901,2
-0.18646021387031508 0.17050542205086003 -0.03360731944939068 -0.24586495885744192,1
-0.27474175280850754 0.35260386782069647 -0.017388583767566527 -0.3216368592640034,7
-0.22009458414573713 -0.21647285042513995 -0.023394342476759283 0.24341765011483962,0
-0.23110352149491153 -0.014800533123740162 0.003998491076899173 -0.10493501786312304,0
-0.28177887643070837 0.16407845946214117 0.03426307191106535 -0.07288467420323541,7
-0.25180114378348034 -0.21650213516332364 -0.0033500545631374844 0.20338701072615784,0
-0.2677922971255695 0.0222500998243364 0.026521511294758743 -0.028669415191712566,0
-0.25460408437378274 0.3635197671774517 0.009519551097680726 -0.2580354406238101,0
-0.24705080816110228 -0.21624502766789255 -0.0056726502866956355 0.20512637111380522,0
-0.2101900164107822 -0.19802364843062453 -0.01912891295592959 0.11678170367109086,0
-0.33436900590008317 -0.037806334056464774 0.005575290880189292 0.07401368257913116,0
-0.17739491800778742 -0.20363166714541833 -0.02280608250454806 0.22234879218644377,0
-0.20977946508699896 -0.22459902346877095 -0.04206167024286598 0.4313639564134992,38
-0.2669339841398287 -0.40252257200404423 0.020197630052148276 0.3577005683986721,1
-0.24013406639799462 -0.21831527241924142 -0.01858673172139035 0.16386399563272175,0
-0.19811576461311758 0.15391836279205315 -0.03715542204746473 -0.030827752527449348,3
-0.3259545354402156 0.15622979936108328 0.04263131896169649 -0.09336513260339774,2
-0.2723066893631533 -0.21973146173932356 0.01630453262842369 0.15284868699201337,2
-0.2103286912375423 0.1519004677504126 -0.036751234494460126 0.011826014847233945,2
-0.2135262134576051 -0.01803013704344006 -0.02451958353149656 -0.03525323541579056,0
-0.27115359431395264 0.1707283527678393 0.030749005784116178 -0.0353873252871707,0
-0.23992081553134173 -0.013771655338583322 -0.015670667386673623 -0.1744360719469895,0
-0.2855148252362736 -0.21900623045263656 0.005414159948803636 0.15777847533195122,1
-0.18584628610771314 -0.01680815226287455 -0.01808925522000493 -0.058069854468535353,0
-0.2646104872941921 -0.017200428583852734 -0.0045857239912501955 -0.11526689550273755,0
-0.17530831415655965 0.1790897856161879 -0.03317572229182341 -0.20176413231433554,1
-0.3017138381086487 -0.2094856598717687 0.040241931699695324 0.13514952468339392,0
-0.18493168344227048 -0.014764740486990613 -0.02564005300090324 -0.17483310520068307,0
-0.2989822300000012 -0.20755387225371713 0.046247750224555455 0.3048056462393721,3
-0.189784050962773 -0.005695510329731646 -0.016482540274523852 -0.11796661989234059,0
-0.19185427658013773 -0.007332965267431962 -0.017765715947007987 -0.09026133179511103,0
-0.2500630685032139 0.024662120509766322 -0.0029570399600421533 -0.07872895220043119,0
-0.24810556088505584 0.16763574929406574 -0.01764586442212221 -0.09317806085104885,1
-0.21142617780109366 0.17126243068526287 -0.028556154718744873 -0.09207775132711882,0
-0.230810990177028 0.023469126396138545 -0.01173780785309277 -0.024939484525830058,0
-0.22727084661635755 -0.017967548634463287 -0.016076161686344063 -0.05957100505384333,0
-0.20312620818812452 -0.015322639554121692 -0.030977993351331265 0.12807224438281217,74
-0.28862456229940775 -0.3946841176997272 0.025799036866131105 0.419513403771231,0
-0.26237418459557615 0.17317341737851233 0.023972218516883352 -0.0725682984488129,3
-0.20823676890119736 -0.005868113192425306 -0.02022909258935953 -0.08323119688653785,0
-0.17731778957747338 -0.20272555400580206 -0.031458184819541504 0.28110464352654535,0
-0.19564111494456127 0.18008027425777576 -0.029658766364537893 -0.15119554539534402,0
-0.249918374639445 0.5655884713940976 0.0015758270357788652 -0.6105490799346951,3
-0.15588998338056095 -0.02832337599461987 -0.03468295034041011 0.1091797001658042,0
-0.32073150394755096 -0.19923732287161872 0.052207385437539465 0.2104228373056593,1
-0.15899635951208946 -0.2075893495928958 -0.028172921093578863 0.2238097822827947,0
-0.34319759546803397 -0.41097878016465794 0.04503962887165205 0.44752584404286766,1
-0.17960779606069832 0.18294433659229314 -0.03015148532395099 -0.28316047563261487,0
-0.16962534437737325 -0.20315091900438895 -0.019849068086273257 0.20316445582958076,0
-0.2319635104023502 0.03287116666165141 -0.003057229448565558 -0.1408045095846131,0
-0.19088985076589463 -0.19980875698679793 -0.024484959334161564 0.11453928317932083,0
-0.1529379992513921 -0.2037195311917443 -0.03143635524698103 0.25519088103622706,0
-0.23329007672606586 -0.01602518013802104 -0.011212641478141584 -0.04011604193518037,0
-0.23498007148632283 0.16209660478999235 -0.031738826801551795 -0.09808769653606864,0
-0.31457476933117173 0.21141647043453918 0.04694390071472769 -0.223691025149224,0
-0.24612203926593262 -0.2010037417759278 0.0168233508994926 0.2228140834933039,0
-0.33277160739078154 -0.01737358650546955 0.04638816644599668 -0.06828970170127219,1
-0.25050727697014047 0.5520665170148891 0.010778999313528513 -0.6098854477984184,1
-0.28659634691480285 0.18109838233561856 0.01503503538976994 -0.19068473373719608,0
-0.25338318806990295 0.36971369795452635 0.01248112325084451 -0.33694891011298556,1
-0.20566032016942204 -0.015443627134251459 -0.016834344600337333 -0.12070029638075991,0
-0.2521607621475374 -0.2153787149395869 -0.020395959167489135 0.11505146946690759,0
-0.3331334478592996 -0.03080474020568466 0.057591447297161764 0.12405415662638636,21
-0.2530711035181539 -0.3933568980797546 -0.005163531604298711 0.4015727124882049,0
-0.18364539136077537 -0.00799841952104785 -0.03195842158626117 -0.015108365759213871,0
-0.293628594149463 -0.4042621979592853 0.03188607365855352 0.41779290205709024,0
-0.27992434336322175 0.1804310697065741 0.011977963439347043 -0.1752149241036362,0
-0.18499727785752312 0.03152166901900397 -0.021936911223139104 -0.07404796560730992,0
-0.23668929172667819 -0.2098244588959061 -0.00996313833240433 0.19817087223141644,0
-0.2984572633544242 0.0327217952744632 0.035396795828325237 -0.11817393782302371,0
-0.30292708174965366 -0.20842732986991416 0.045323149690128316 0.3807881706168968,0
-0.2989203056247736 0.35639367913868386 0.03915678139382399 -0.30662643383585253,0
-0.2329077929943571 0.2102889538287674 -0.014097735077582847 -0.11325956781591656,0
-0.3184225631114273 -0.20855540895418498 0.04662090864490638 0.35036783545415023,4
-0.20442254591333964 -0.19976338017419976 -0.01592184747090866 0.15834512746226048,0
-0.32494392559799234 -0.006219794318601951 0.04737493634987325 -0.015551443622433492,2
-0.1922429100905444 -0.022584162972485944 -0.03612526609311911 2.8260070472185816e-05,0
-0.2231290028012696 0.17040533731810156 -0.02373702792940633 -0.2613584908887488,0
-0.26833739483782904 -0.409322673493946 -0.01681976860872398 0.4018874453436555,2
-0.22675243047506471 0.16368372509849 -0.024274502957290247 -0.07218716087658139,0
-0.30732354893881336 0.1878483070645917 0.05236054365716589 -0.26678667062127254,4
-0.29217941623379046 -0.009098203451250897 0.0314448924627028 0.06835416487500995,0
-0.19205985350607557 0.21535603593719374 -0.04323220925155221 -0.14178829676787547,0
-0.2144241049676625 0.16625486253200922 -0.029093185847949184 -0.1793961237064241,0
-0.31180989088266275 -0.022741391350944107 0.052738582588557105 0.06346730690441349,4
-0.30343997358836783 -0.015997394900163386 0.051817117077051 0.04661441517840714,2
-0.3059974788331063 0.18575613731821883 0.04206072022275412 -0.3299003796329885,109
-0.22037423027853997 0.5485556156907055 -0.012105913353298825 -0.5399089066174352,448
-0.2702621421530009 -0.405269059154335 0.014269313683506897 0.42634098485850774,0
-0.3148173251621561 -0.21971844582675965 0.02674203587548387 0.2661814213391099,0
-0.2533046312469942 -0.024640246167143276 -0.02042781043210841 0.06703647346888358,0
-0.25330239888920153 0.4047556129040937 0.004237099928939019 -0.4033030534052081,2
-0.3060189013741722 -0.02298879616149621 0.049589967192768016 0.02974562517527074,1
-0.2857935985984497 0.21554993350257845 0.04078030210481806 -0.26560908744964323,1
-0.257040711403012 0.5646834262670228 0.020399212803328674 -0.6065177912709934,27
-0.2624184626863285 0.3570620161203303 0.0033972538913671518 -0.33407056598834867,0
-0.28189990522495617 -0.008644053845404231 0.0148982172400988 -0.012092579814125759,0
-0.23134184973652638 -0.39436426290651116 -0.008178849900755354 0.42030581095610275,0
-0.24460336201971225 0.02295419578567487 -0.008095350743501898 -0.058352094525960685,0
-0.22489029031939975 0.20553235206089795 -0.02953904144689428 -0.09502522748227832,3
-0.31739770820933527 -0.018614810651921027 0.05675277750786583 -0.060158404740081495,3
-0.1900467690848038 0.36438437806565127 -0.022958267380443285 -0.33404105863882366,6
-0.3471428458986489 0.17635025860417644 0.06052102257334995 -0.37323933374540996,1
-0.2676896754520936 0.1579938480439735 -0.023821320952846597 -0.03487794662257321,0
-0.20894847613822676 0.1756057324099582 -0.02025643992407021 -0.08355376086904132,0
-0.15570995458368073 -0.006955355179787126 -0.021348336301799595 -0.05159893436283414,0
-0.2373949586000278 -0.007718929809329256 -0.012799443875277233 -0.020987831184022587,0
-0.28594004760761005 -0.20174173074603688 0.01713276389776188 0.22749908113609785,0
-0.3394188333852649 -0.04293681256340773 0.019479040267849804 0.16055478713570975,0
-0.21467565804390465 0.15954490980200103 -0.01688832136993001 -0.17764629015714595,0
-0.1841654854847725 -0.014870215001996617 -0.03191232995980621 -0.06310342848423878,0
-0.3152872682640079 0.17360496904762088 0.05240412713124641 -0.32356244712911747,4
-0.19747946061609814 -0.22204467455803842 -0.03325101215200399 0.3735103450208272,4
-0.2238501153163628 -0.026490343831548913 -0.02041880958434612 -0.09711783224778214,0
-0.28274484249350706 -0.22187811667972432 0.007582580279415471 0.23858836231238478,0
-0.2246211724503295 -0.0033640556138929134 -0.005764337203503613 -0.12414814628288784,0
-0.22347207150219145 -0.2081922726991908 -0.007330877514711392 0.06973163736773008,0
-0.3038621896908859 -0.016931276468680784 0.046629311759629706 0.011541912131980914,14
-0.2519519146244249 -0.1616710361304952 -0.007608235439504387 0.12841434031247156,0
-0.33235492637108904 0.3712055400764276 0.05810026530091441 -0.4133841743586638,12
-0.1918438807848206 -0.007555052092012848 -0.017593969419499977 -0.0961703496338785,0
-0.2921506300262196 -0.026870364090910925 0.016199234768122753 -0.04473119957916355,0
-0.21173599268277096 -0.03527533822818538 -0.030977133222066116 0.023301499079008137,0
-0.22846855499126878 -0.21315063894946226 -0.01427758382903462 0.14876094304311965,0
-0.25420222628909 -0.020604287520793185 -0.01470187497161311 -0.15159437591071356,1
-0.187282316961981 -0.005700731688830313 -0.034713382281153025 -0.04108173945619187,0
-0.25113591614909514 0.1799286529184068 -0.014403775070678262 -0.16032256352221103,1
-0.2233798421144651 0.1520190658676048 -0.028264530103401953 -0.10501639819512681,0
-0.19865956409348495 0.023022388930639015 -0.03887361466660745 0.08213493589067866,18
-0.15700639752388484 -0.21258872696330144 -0.030870277635591588 0.19975786435136467,0
-0.21080529217420038 -0.024173576585231116 -0.031418709236506415 0.034314880160182415,0
-0.2718945702599685 -0.36281150410177543 0.015479525123663577 0.37576975768737353,1
-0.2656255537378835 -0.21187610108581584 0.00652513204794724 0.21191880632617532,0
-0.264179318681173 -0.02612873243972874 0.014602349904650577 0.09955781809189568,0
-0.3125695447727376 -0.1646070923045152 0.026359162741945257 0.11102783977962061,0
-0.20134308151965835 -0.03062386120286728 -0.032245393330405395 -0.0026799147614663954,0
-0.23217771954377017 -0.21049566991302243 -0.01223538885826178 0.20515339825018197,0
-0.27059465059679805 -0.027438236349581063 0.006093647526640936 -0.06431999880548583,0
-0.2869341762432747 0.03122938905968406 0.037739404709893856 -0.09329992171012852,0
-0.29709780737879643 -0.21571292098047928 0.026218111890211088 0.26820097453425834,0
-0.32616854234603926 -0.01904278026597042 0.04355320550207689 0.023630447864985304,0
-0.25379743617033707 0.17095540351378638 -0.019087080962730738 -0.2323011458804387,0
-0.2208218964892634 0.183502129071389 -0.008523974132983963 -0.20401120040115606,0
-0.29948312308267927 0.1591565606601507 0.00399652423091199 -0.2504284806248946,0
-0.3455831856392961 0.15780723252776774 0.03923950708361088 -0.07553368623401624,0
-0.19616023428600626 -0.02307752446744249 -0.02956106633661535 -0.018615414554079224,0
-0.20916486592918407 -0.02844181371655799 -0.029144554296574837 0.05063541945203359,1
-0.1742421746349736 0.17934308442829314 -0.026883012503254325 -0.23507300133192216,0
-0.246347568748696 0.36358288122889043 0.017283850817004755 -0.28783604348205605,0
-0.2860146453757114 -0.00825365713694895 0.02722064586344848 -0.04130474503110487,0
-0.1626920840275628 -0.01929784288290995 -0.03594072374793077 0.15883196737002664,0
-0.20061757349274184 0.028577237914518883 -0.018279940228340504 -0.06687138406583576,0
-0.2624676861508697 0.408440946779989 0.015069913814826539 -0.39615838130443015,0
-0.3104702718630956 -0.21467801854331733 0.051361287401414366 0.23762128578364483,3
-0.3162152360736491 0.1708131328797546 0.05143608391809469 -0.2228376623005086,0
-0.3109741869132458 0.16412373246806683 0.03767050381622214 -0.13661092361687655,1
-0.22870201391778175 0.4056274646924129 -0.01636292643390118 -0.41038281433571233,0
-0.17318124684376685 0.1817639553347286 -0.03133264808782687 -0.2627496844444383,0
-0.3035005436840652 -0.02248884140843771 0.029940142535159614 -0.023352761785348508,0
-0.3149370148481035 -0.007134660681063776 0.05711000861922949 -0.09247105564599589,2
-0.2815619466724675 0.1806969686224996 0.04124410604644558 -0.1599971916035583,0
-0.1886401863326505 0.18052601937474658 -0.03488171155427206 -0.14693254295502833,0
-0.3205451176528976 -0.17341038486714155 0.04813723256262739 0.3908078278284009,0
-0.16753246750226 -0.01523826047686025 -0.03301101349814407 0.0785987403421281,1
-0.27676557044478123 0.4167142297220346 0.05026317136742877 -0.6911445715560813,2
-0.2416765517397571 -0.16177626657616834 -0.005838263991704423 0.1402995531487583,0
-0.17543063579770118 -0.02361888876578022 -0.03635594634717172 0.03801726447231263,0
-0.3286916127202435 0.16497797492724017 0.0397796227123599 -0.10618782971428353,2
-0.27405048790686937 0.3663190292980155 0.029096611273873644 -0.2999142754491,0
-0.2488833726126437 0.3692063637455991 0.0046950021949109955 -0.36915470912482545,0
-0.3111519249063479 -0.21079131713819524 0.04904254533133523 0.39028395917011743,2
-0.20958959412404632 -0.024312721666708892 -0.03506129512248159 0.06846424691269132,2
-0.3170343194848448 0.18600394188236916 0.031457277613374704 -0.2769247099763712,16
-0.4018919274879119 -0.23077416770165363 0.002676623117873136 0.22806501590263628,353
-0.22015448143360483 0.20563733268283335 -0.03473847144795328 -0.13755936905431704,0
-0.23259032652001507 0.366657638644926 -0.0001393199141647393 -0.31500145278948466,1
-0.23792991352131623 -0.20093471686441866 -0.008976786790078807 0.12221401519678171,0
-0.1706436049558412 0.17327828461937236 -0.03322599869173343 -0.26279999056821335,0
-0.19221214684039978 0.1817806785950276 -0.03722043492116233 -0.1642289138710521,0
-0.25860650024429116 -0.21335167760031326 -0.010398613187692045 0.09942473243848465,0
-0.2868748133328685 -0.005539190330542315 0.044351152449266296 -0.056193413143852844,13
-0.179293529432828 -0.2044281356805646 -0.027631071667192957 0.2332767855164506,0
-0.2966928242171075 -0.02024915808444505 0.0268738873759755 -0.032788774288220524,0
-0.26045408538167764 -0.015518383578091072 0.011851511109082873 -0.04756380497677626,0
-0.2417058699906567 -0.391924277647805 0.0007631008991786637 0.37976759133568283,0
-0.30281073722767116 -0.011287318325073598 0.013627499274992214 0.06663341296972247,0
-0.19433279369585635 0.1805710623920025 -0.026920985770064416 -0.2732717154271458,0
-0.22263289195441538 -0.21571660663544204 -0.020768245673288242 0.2441180544224567,0
-0.2498622275321494 -0.20033256155235662 0.0017011436286325163 0.1167455814531223,0
-0.3159255652649401 0.15845317946052667 -0.016164873279700558 -0.24104962958222365,0
-0.22040694608482533 0.37140591233076176 -0.024609392635749093 -0.3522261367214089,0
-0.375281698069464 -0.23071819221724732 -0.0143504279774679 0.24250195914856026,74
-0.2673472951290828 0.21724145196632935 0.025948122990924492 -0.3132571728679258,0
-0.1947117211609045 -0.01063312946432432 -0.0346981514403656 0.03504653481864972,0
-0.22446806481455656 -0.2190593011837388 -0.03395511551117727 0.26965334605133373,0
-0.350613953863854 -0.037084934041292206 0.008038316374368429 0.05747699193119682,0
-0.19497051190509151 -0.19915731680341497 -0.02591312014905587 0.09985563761890087,0
-0.27003644403877103 -0.2113953997616139 0.001307635445324341 0.1667960474747875,5
-0.19649528052010326 -0.013693873003622459 -0.033578699057531684 0.09009685996737982,1
-0.2291244291352591 -0.03163824473390628 -0.03239271228761302 0.1643446046542016,1
-0.2825824486757696 -0.40615244285693075 0.025571764131286288 0.43851612827507347,0
-0.21213336534551852 -0.22370214221450413 -0.0227281229952339 0.24562040196861257,0
-0.22166238208676944 0.3664885058625976 -0.011120930697300399 -0.3248695730366303,3
-0.20183289410684052 0.18332731443504147 -0.026207140751069884 -0.23030282012683523,0
-0.18010978291184582 0.16670082221092308 -0.04124465140368521 -0.18770973803432273,0
-0.4060317281497699 -0.23210166529620985 -0.022172198387550766 0.24383420607942768,223
-0.3127891388812035 -0.017295186042744715 0.05430606344958765 -0.09347325721416921,0
-0.2899493946199889 0.36483663988290155 0.043070960236255985 -0.3626551825438889,3
-0.4277334464257803 -0.22944406034794734 -0.028127040994333913 0.17042997339883859,93
-0.17495228698966073 -0.012960259399058094 -0.03779319708481464 0.04151402482587574,0
-0.2564422366481329 0.024366449127824846 0.004855529439637625 -0.06922932739976007,0
-0.30386964696352053 0.1626763499281058 0.031292039679617634 -0.24982755540921414,0
-0.2473336890302337 0.5583103571078875 0.004358842285204523 -0.547409380654653,0
-0.2899208695527103 -0.22125773666196882 0.029270192883850125 0.1832540319780357,0
-0.35479744307516187 -0.03034368152702341 0.02755892804845689 0.19215342634982424,0
-0.19412149845043367 -0.00692467033216182 -0.016383554363312174 -0.11757546515008804,0
-0.1978756011766108 0.17574434133428485 -0.02951510436257639 -0.03985193058782327,17
-0.31926631793025284 -0.40352680979421907 0.04410601464630618 0.41791504047191275,2
-0.23411878916932954 -0.02624223587234084 -0.029450985766386967 0.17855882704158876,0
-0.2733562591377738 0.35686778348753995 -0.00330883627758217 -0.33294071973202843,0
-0.2003392832710888 -0.21564728104770625 -0.03004565904271737 0.27870921128523785,0
-0.24559550387688803 0.1679998670449148 0.0005661643785693452 -0.15719054121146447,0
-0.18419425992898872 -0.007004346918900783 -0.02666524142433319 -0.021978653258555414,0
-0.3072261246347427 -0.017260385143191365 0.05226659012372954 0.048806580529206334,0
-0.21369604281790391 -0.010877515450621822 -0.015112545593333915 0.07813991417819283,0
-0.24688851412446078 -0.015595630291200868 0.0006376952863497223 -0.054141372106012275,0
-0.2642118514556832 -0.19839411470174942 0.02954115597170199 0.17416871173809256,2
-0.16439673412211964 -0.20747270021757597 -0.04154598466846613 0.3654199006887083,0
-0.30502547490579357 -0.011190724031008181 0.05660901673212374 -0.08491256313741236,0
-0.22488797856485188 -0.03291486014720499 -0.03910468259030205 0.22196115313228054,0
-0.34740425964487437 -0.034521120513004655 -0.005811788812619561 -0.02472387078781285,0
-0.22844129919066397 -0.1710598250777282 -0.014884500885726905 0.2513389309900668,0
-0.2076457167269813 0.36695895751986973 -0.018340878710656615 -0.3094597127754432,70
-0.23024930439915153 0.16916802762024227 -0.02232806866251618 -0.27959675007612833,0
-0.3377869763582134 -0.01832652968007134 0.01115706848603425 -0.10334472035711245,0
-0.18850236101729598 -0.20116033500789396 -0.022627106874125568 0.24695902806491477,0
-0.23026959616580212 -0.02345399387726016 -0.019672694204536306 -0.09459667244739861,0
-0.26417306323535866 -0.40337786227844635 0.018231311773918908 0.39037342773045774,0
-0.19952298111857333 -0.016153311308254703 -0.009070327351005145 -0.08638734674900966,0
-0.28264582166797525 0.1793800079216824 0.039576845467560434 -0.1548234502669787,0
-0.26467862537279707 -0.2149631563170981 -0.010060965963007212 0.10309965689458489,0
-0.30908546583038693 -0.21174287905179554 0.05003236865360605 0.41253779931611406,183
-0.18575982526387996 -0.2012112849446527 -0.02010570923242308 0.18115844789496144,0
-0.27879794712238914 -0.39252804100913286 0.04038711226166713 0.4663049085062137,18
-0.16221574272290612 -0.01760785247636762 -0.03564757320279523 0.19948613736191262,0
-0.24089340218082825 -0.013908442798058307 -0.019745431275654545 0.10642603738790274,0
-0.191581245426783 0.16878772703672434 -0.028287949007449846 -0.0070285423100540645,10
-0.3218127564016131 0.35940090967424 0.039675037519920485 -0.3851224683200021,9
-0.23698294458382835 -0.026399667579269537 -0.02245075638385425 0.056940344138210974,0
-0.2435070073426121 -0.2037774676881042 -0.0255598010893875 0.27239161503635934,0
-0.3255202577553475 0.18022598998468567 0.055986351481000785 -0.260572399303766,0
-0.19783800533708723 -0.031177666310074903 -0.03832387638544959 0.19367598956143128,1
-0.21155647076673903 0.0298960723479898 -0.01760778285679868 -0.04174606697430355,0
-0.2781735988030394 -0.03804284013305756 0.012320966850650142 0.1561630471593939,0
-0.19533356227638501 -0.007703910370041256 -0.013079551448287758 -0.11275193007304979,0
-0.2807788322807391 -0.21384970026348574 0.004432648279782087 0.19003694839998125,0
-0.24664559899311336 0.02782235914315831 -0.003449935669124835 -0.14669727119874665,0
-0.19032708338463977 -0.008162602923977136 -0.028654989154306663 0.022560743525344984,0
-0.31034643992248095 0.015498564179560803 0.042470080211743214 0.08365851933342994,1
-0.22177090121069154 -0.21646380045924246 -0.027659481019190236 0.2273800702046307,0
-0.21420617758993626 -0.03603328244167123 -0.02654809786569402 0.03980639799063218,0
-0.20036114760484866 -0.19949947153881006 -0.01765677236373596 0.2072716715673697,0
-0.215033244847472 -0.01435172480607072 -0.020614527858996916 0.12480379425798405,0
-0.3135707110866324 0.17162201696891263 0.051565891896713 -0.2573349341148134,0
-0.26411221913188365 -0.21142856643352986 0.0015411386955472815 0.19710309478446414,0
-0.21647655573843805 0.15951990226952437 -0.03159683607353878 -0.17117007764642733,0
-0.23374561196099936 0.16644832020090436 -0.021576996320382517 -0.1606333816197496,0
-0.23046248000646477 0.16371415159974664 -0.0185536377105227 -0.07283155116852974,0
-0.2108131354280695 -0.003048316129869305 -0.014342619591950056 -0.11390952261341397,0
-0.17831634188529696 -0.012530523642690944 -0.0401127433781633 0.08886339522217634,0
-0.25428784543576133 0.3541688678111721 -0.0322199946895756 -0.35239028778434095,0
-0.28906802088686717 0.16224296162613255 0.030715850003631865 -0.036330378814809494,5
-0.26707142580312576 -0.22623400801080532 -0.004585602219735071 0.17993401720238467,0
-0.21018260793083754 -0.020037586463757917 -0.03005503753217027 -0.00690775810725669,0
-0.31586139573342925 -0.2038730231022752 0.05138096064605835 0.18831902481982282,1
-0.16855021942847706 0.16282979578539972 -0.03169444316020818 -0.08518575328000272,0
-0.18955164249199036 -0.010544845575143708 -0.032667160501244866 0.06589257168471868,0
-0.21229617839018186 -0.00023923457535010573 -0.005579225651071447 -0.13836534964893327,0
-0.24957687155183747 -0.013930839009946822 0.019010757317104304 0.0963796211330154,0
-0.25756805242803843 0.16129310765990146 0.008188604032785325 -0.03682034168206644,1
-0.31225580318256857 -0.217889522036998 0.0456306680241466 0.2918658550196636,2
-0.26165651864664036 0.3727453958499556 0.013126336803591375 -0.3786253844849197,2
-0.2834362999351348 -0.011138258530754758 0.01629749635145971 0.0402370250759137,0
-0.2496003626644563 -0.01878383787591928 -0.014539863393248045 -0.13502334993350656,0
-0.2763793823624259 -0.014798609571197552 0.021407735348601548 0.1253678339349371,0
-0.3114983144479291 0.18142474978446146 0.041175842021907154 -0.15181656455106335,1
-0.1867556410541917 0.1733189201416298 -0.03223547528384202 -0.07595908658619482,3
-0.20049892894360052 -0.03209443460215264 -0.03434586891573071 0.23536300214428912,17
-0.3411538133824884 0.16098756451974594 0.0381414377391139 -0.17842225136395967,2
-0.29781509874602535 0.16199660332826474 0.04644204235065255 -0.061040302688792736,56
-0.2920872036978598 -0.027703404162424172 0.032335239563900366 -0.01795784632974584,0
-0.2209084017741702 0.35783916525877746 -0.027507981632261206 -0.361721455544965,0
-0.18145792108071282 -0.0069432203187344554 -0.020012364156852085 -0.0926081499896248,0
-0.1731606055531727 -0.013829759820129323 -0.028182400361065008 0.08290943899234637,0
-0.33020890984468565 -0.21041520530018912 0.04727985516547385 0.14143815851561747,1
-0.16419691280404228 -0.007196108745245566 -0.03163758420863607 0.022729738656809606,0
-0.2633902712782709 0.5458281297854949 -0.007832621454524123 -0.5872007290309207,4
-0.20500556088640123 0.1698299694182999 -0.03670568569575808 -0.015536392593328174,2
-0.2087968117511946 0.019613164030059554 -0.03079544830708631 0.059323512534278366,6
-0.09095490686770298 -0.34869778152763137 -0.008281525855727908 0.17432080207637707,0
-0.2651017730672404 0.18336345993863362 0.01852588594921379 -0.2267877657517643,0
-0.17417214681676374 -0.2002289347169935 -0.021892423229290976 0.18281219889213535,0
-0.19396093749009025 -0.1710993401561404 -0.02390163703289855 0.293615052444504,0
-0.26150215545566335 0.1671138868209761 -0.011294911121865644 -0.07301330468422734,0
-0.2854330646047222 -0.21443116988296276 0.006210614040269766 0.1946258660700012,0
-0.2971648002982568 -0.03251492238842732 0.04208002581354844 0.21810082685520588,87
-0.30847094383558343 0.1689179989198635 0.05565112868160397 -0.18557612755505826,0
-0.22614714061659108 -0.16197241406462265 -0.0064771301388748355 0.15614240323946693,0
-0.28324922150578574 -0.21155576652225536 -0.002982633732684522 0.16648839756843742,0
-0.2727245705421499 -0.21539078343103912 0.026350047559306096 0.26486645343994913,0
-0.26710247901752765 0.37006112655368517 0.012828239678839547 -0.32597160686031773,8
-0.2724011831134712 -0.19567894808301375 0.03210939822618333 0.10152601983969123,0
-0.2230862856973732 -0.2184722118484763 -0.02081398669003171 0.24327513355474834,0
-0.32643438627323906 0.16427179216139523 0.046284555926868046 -0.10363386777877737,2
-0.2739017344666612 0.35474226947528753 0.0010103235686009238 -0.3098219651712942,5
-0.26637324973639176 -0.013169087187116318 -0.0013133088274082548 0.07059447683035358,0
-0.24014276267446047 -0.15674210374604866 0.011064067355948564 0.093660198662602,0
-0.27940638745560253 -0.21303645056321371 0.015325996889122513 0.2338257276109471,0
-0.17395026052260593 -0.012034073442012128 -0.030178488374284176 -0.0028019288843703083,0
-0.21954586886996993 -0.01829094848084306 -0.020001738386396944 -0.041883057778861366,0
-0.25319788270453947 -0.034844520015242214 -0.0314234465697063 0.2112240675040179,0
-0.20028577170868805 -0.20896630872742208 -0.027757774177279516 0.16397399007093932,0
-0.19607853549405654 -0.20238482775153757 -0.02609576948634545 0.26249605467988335,0
-0.21960753346602954 -0.2178515061926465 -0.005431849053398696 0.18890020729128493,0
-0.2004105277469529 0.18089818714151143 -0.029598856898898712 -0.17355659222125852,19
-0.23661249801601922 0.16299024837920525 -0.02337890136271069 -0.1546703896965173,0
-0.28040565213624835 -0.1641221464483416 0.024035629001443622 0.1278354551919359,0
-0.2398000849366299 0.37156459783314455 0.021991761490476755 -0.3330714135492894,0
-0.4108134994489321 0.15727231811388814 -0.007633264726826413 -0.3231475827901117,121
-0.19524043301959534 -0.009161283824579286 -0.025743571529345945 0.013708489371375199,0
-0.20550031294887589 -0.022764127214585178 -0.03410609731496851 0.06247559808831882,1
-0.19876324281111504 0.17389286082270403 -0.03012365238953988 -0.06860636940010112,14
-0.18907285110611066 0.1706944457926799 -0.038558475370490244 -0.012267995967380263,4
