states,visits
1 0.9291349486760178,0
0.9909973252467003 0.8805310395158713,0
0.6593939371924569 0.7036607362067815,0
0.6473586502979433 0.5904344760975704,0
0.48737399636098416 0,0
0.25024149723648137 0.03205651104394143,1
0.551957060726917 0.4607548801614169,0
0.24568131737850252 0.016766270582375356,0
0.4058607421045888 0.04663725455536945,0
0.7024452267986616 0.7995388667342225,0
0.6786000118944309 0.7766470176082482,0
0.05539305889397069 0.0007989175629676043,0
1 0.8948549786013119,0
0.5432261030582769 0.2412975731491381,0
0.5271537356073502 0.07986120893924854,0
0.16874852380798933 0.019426741534954835,0
0.6255026209124445 0.5456785862668944,0
0.6307793420352555 0.7457317876117933,0
0.6771087120254664 0.7782304874465137,0
0.657381216702743 0.7787072743447139,0
0.2805894711310049 0.016224136896082254,0
0.5542283528133884 0.5026412028336924,0
0.7708612091409465 0.807363729324792,6
0.030314498344138553 0.0012699921194309382,0
0.6651218520056623 0.6667984254491979,0
0.3425503513449233 0,0
0.3200573624317471 0.04517521216610383,0
0.7648907746381122 0.9129682274402501,0
0.6015776374374877 0.17867900399820816,561
0.9014124369143115 0.9213633319724179,0
0.6441725240077613 0.8024475069590205,0
0.6682051447530254 0.5670837489634171,0
0.7928713540420332 0.8885721841601396,0
0.6461235982950853 0.7950032112575244,0
0.5950712678119705 0.33347449216538555,0
1 0.906843497680016,0
1 0.8855920153955583,0
0.5320531895088718 0.1592308098223627,0
0.5816276093410372 0.5308008035516266,0
1 0.8724398812417146,0
0.5187300230072465 0.42661742594551577,1
0.47890325024334196 0.03383467173638043,0
1 0.8926019443291928,0
0.5377775804746037 0.37343458158310455,0
0.5439925303645988 0.4927075523742668,0
0.6456648841551106 0.7837634725149218,0
0.5187249951146623 0.5043173201344777,0
0.12880095531527264 0.022107026931271204,0
0.398635577113276 0.005144620522776928,0
0.7809802594240577 0.8900671753689257,0
0.9025010171250216 0.9230203841229084,0
0.562836289694768 0.5250240086527579,0
0.5574019114776554 0.399745505027466,0
0.8658878283391559 0.8830719048399828,3
0.6308056642366224 0.7769782564552037,0
0.37108591612069314 0,0
0.09501460460973166 0,0
0.5093399685729408 0.43687074329878317,0
0.6565603734965573 0.5882029092750617,0
0.648396597083593 0.7017562907069285,0
0.17050723329605494 0.01628690789728931,0
0.5077412201474794 0.20259074607495847,0
0.56973232915148 0.42436070782988267,1
0.5298084067491882 0.38901459534030003,0
0.61142030114392 0.4918742553386376,0
0.8779033698333947 0.9013751542623422,0
0.5588294279960087 0.4262252359798107,0
1 0.8763822759251187,0
0.08219296101731866 0.000833466793952566,0
0.5502722089769067 0.16888054680861478,0
0.34404556025477917 0.0021649709759830223,0
0.07023295466628683 0.015265820890994144,0
0.11813822935229748 0.003059232013701935,1
0.5611070577852422 0.11735714440783594,0
0.5441738660315627 0.11841239456022043,0
0.23729548937724015 0.00769887498535987,0
0.546366731812524 0.07258360342186362,0
0.603242360369267 0.5181330147783323,0
0.6719567341211042 0.8203689160252503,0
0.6482937902346221 0.5270253702418114,1
0.352651720460436 0,537
0.2528268587986998 0.009061573361519398,0
0.8242562676783879 0.9028192128740989,0
0.8179755901542064 0.9052636078470795,0
0.6749672119117481 0.6221040359492901,0
1 0.8913058208582451,0
0.912568292488764 0.9294354165900519,0
0.049854882023580675 0.010694680964360735,0
0.8496682030762779 0.8968845105454882,0
1 0.9140525795280507,0
0.5552139452090431 0.5346188931827567,0
0.7795330800554162 0.8312191071173363,0
0.9718031925829675 0.9317208333263172,2
0.5030639722444231 0.017709222371273158,0
0.6362657372740593 0.5615707404513801,0
0.9754608081568747 0.9150170512818803,0
0.8336068883791897 0.9149593216826143,0
0.5872663666982476 0.5166887760928875,0
0.5700674648514567 0.35560107866134916,0
0.5132770363013701 0.24142573173100979,0
0.5412523664028859 0.2062670244037547,0
0.27548616145973986 0,0
0.4807165176338637 0.009092043013530372,0
0.5428578141613966 0.49995747294553256,0
0.7769191073908578 0.9397897921380716,0
0.5479326112497578 0.20504518990252574,1
0.672827647691097 0.5129042752052242,0
0.5382716022389902 0.32243591653385234,0
0.3263485241272328 0.003975939896352576,0
0.7668670747428792 0.8970623951660377,0
0.29186270006636716 0.022989457209255455,0
0.664608982472581 0.635099624779868,0
0.6567106529174063 0.5598642187116983,0
1 0.8802815781478851,0
0.39885700877075014 0.03569694645194711,0
0.7351608996370356 0.7741465713036443,0
0.8004339229245178 0.7477275520401936,540
0.5342006945004195 0.1195974338651859,0
0.9712594917199308 0.8878731115648236,0
0.5502479865022855 0.316754881882554,0
0.24041640241563558 0.020085227118936507,1
0.5390390270181468 0.260467952576858,0
0.5319504783943754 0.15820718573198997,0
0.3170011946637259 0.030320127321084443,0
0.8880302942189153 0.8928779317784415,0
0.8595942772540824 0.9116773989473073,0
0.6382712055030645 0.6443290374843008,0
0.8332168736232118 0.8847876224876913,0
0.923796678516556 0.9377263835453019,0
0.5557740382324315 0.3810616276273041,0
1 0.8761483278180104,0
0.7035873679266019 0.7954621836843074,0
0.5935916319573007 0.4992437716183034,1
0.6835474586197918 0.7497195069839764,0
0.7575372139150356 0.7954630148977645,0
0.5598239856951004 0.07228787024039961,0
0.9368306160513052 0.915543086538893,0
0.9464360471032769 0.8652942394397398,0
0.8634374781430566 0.8701717225382528,1
0.19137408941707384 0.032191994311792635,0
0.8403887296476422 0.8731665805185068,0
0.5544603173829992 0.4915487110425503,0
0.5122363323572328 0.40459133030003963,0
1 0.8759220486070453,0
0.797336839385033 0.9123283034158575,0
0.5065932052679792 0.3130351324655472,0
0.5845860616361608 0.3383237478944497,1
0.09467627749010929 0,0
0.6565258398053576 0.6709684170957407,0
0.5296290167673824 0.32967730733609946,0
0.6647057572313314 0.7879997977942191,0
0.7563930649428398 0.8153353563695682,0
0.7560075589735732 0.8011028750818237,1
0.49979671120899766 0.052028968575922964,0
0.6626585660819244 0.5316682544078926,0
0.2022202774646628 0,0
0.32976112805676683 0,0
0.15799766083401628 0.019242751685753096,0
0.09157078303589825 0,0
0.1420678395848785 0.004821030479097856,0
0.47677422780929596 0.009429939277303841,0
0.524775282610098 0.3703202466200253,0
0.7630807796551761 0.8393397404411176,0
0.40656579781579805 0.03353890107545322,0
0.5557908729371873 0.4501854311253079,0
0.7649732387087409 0.8997141969900355,0
0.5864788480771642 0.2768512098993929,0
0.6745816357850265 0.7860310958539064,0
0.6323175355462337 0.6084191875303798,0
0.24889258244961884 0.03924570749211014,0
0.41806100289197734 0,0
0.5078179665490562 0.07416735490929773,0
0.5791502357051994 0.5238637879282364,0
0.6057490500122088 0.5273079272592912,0
0.5276303706180842 0.44440143773098434,0
0.2781526952516836 0.0023872037557681296,0
0.7666857393363372 0.8388291489086447,0
0.5156216214052624 0.4708933870705239,0
0.7845309111728924 0.810302036477001,0
0.7535090182250973 0.8772620495392149,0
0.34406796819624824 0.02817289358050448,0
1 0.9384810280477769,0
0.5919469590960703 0.4934891041916561,0
0.8113631483788345 0.9104625173584517,0
0.5582035230238527 0.017080496060232972,0
0.9276665876749307 0.8739980653847753,0
0.337047667698635 0.010811094593087494,0
0.44652198142829513 0.015871660864787064,0
0.8916058509600298 0.9223859187105011,0
0.5301958018125673 0.32846129249204137,0
1 0.8874111133210164,0
0.28899119149343433 0.0022969773206051335,0
0.6497568972667769 0.5492261707945396,0
0.6419432517316581 0.5487514690242021,0
0.10210736938670983 0.004308116615641833,0
0.7357603581176085 0.8282319724098746,0
0.5032593089198141 0.09567865159119651,0
0.5696367596438652 0.46413667725691055,0
0.8991972690612352 0.9076486228911558,0
0.5285492019357512 0.04908026897014749,0
0.34828118453696166 0.055335804789248474,0
0.6438152364046523 0.6137049153719019,0
0.524573645084224 0.3930967392720497,0
0.5222254273396834 0.09775370243530822,0
0.6730571278493672 0.5809732133222787,0
0.5157495626919715 0.11958980517197022,0
0.3473758377874638 0.027687501899348658,0
0.5648525838395901 0.18286602564761478,0
0.6909812716092001 0.6983800617848751,0
0.7628915715717285 0.8266337722109839,0
0.6540528891611671 0.6279268833200745,0
0.5749533251711221 0.14983512979970498,0
0.7525342540459178 0.8870066441625735,0
0.7495272163606215 0.8095725347583445,0
0.41709586855761116 0.0352785900917157,0
0.145710094751001 0,1
0.6374866109692443 0.7269017564669892,0
0.6691676381585728 0.7904028586472781,0
1 0.897700762123949,0
0.5599631586677744 0.46607933478379976,0
0.7875773374851649 0.8130560266227648,0
0.10808819061002492 0.011370125885354743,1
0.5563499978355679 0.518011704529387,0
0.6694082298685818 0.7477583911109246,0
0.765937817957301 0.7914176858980029,0
0.949809281779223 0.94214089277353,0
0.5337438115411841 0.32309628419064385,0
0.21853888535654492 0.03421665182590097,1
0.5460117516755413 0.29746528943805817,0
0.5455839076357005 0.43596728179514055,0
0.7296874015708996 0.8099429096249157,0
0.6642827857189754 0.7440942536488377,0
0.5419350117724523 0.19970439135739798,0
0.795420804413371 0.8764793398572618,0
0.5440460160629937 0.041889321152972184,0
0.14111117908494716 0.015941916365858292,0
0.15920888138372125 0.0002812227918841087,0
0.3431694031204401 0.0130481022377394,0
1 0.8896171882197992,0
0.5309313810546993 0.48325744830780715,0
0.6379632102051201 0.7614512904491693,0
0.7209847249519171 0.7713666954224752,0
0.5275913427121601 0.23292860178192845,0
0.46291430317152543 0,0
0.5229630463531151 0.05952256243689012,0
0.2185413487762693 0,0
0.36232045683676467 0.06696595033582523,556
0.9349048320778357 0.9581177867024678,552
0.6890314823747806 0.6564499973944142,1
0.9700332443506351 0.9359589835415754,0
0.13934273727752106 0.016747632283341442,0
0.6016020644255514 0.5220949782234978,0
0.5441232737105361 0.2278305661356527,0
0.9755274470578552 0.8970552284901939,0
0.7600147035634112 0.8962593742469848,0
0.6530816958428658 0.5872502345726344,0
0.5356976032852729 0.2961494367745527,0
0.528000816718136 0.29326587260651366,0
0.567784593844625 0.4137988343992168,0
0.5313660509427902 0.09191095823373426,0
0.66348729382398 0.6758186873262448,0
0.0811664391138328 0,0
0.05783438469112775 0.0037320433678033928,1
0.6367797734955921 0.6011490651382909,0
0.9959913705363942 0.9101616712800984,0
0.5752254344002327 0.19401422894514506,0
0.6188274084135904 0.4969582298081928,0
1 0.9059453875046467,0
0.28115220907445787 0.04419489443614413,0
0.8729868017562715 0.9623075258671623,0
0.5268978142393502 0.3904902891586549,0
0.3425722452249168 0.004932479719162687,0
0.5411267263343127 0.22316120146579815,0
0.12148870912423025 0.0023225463247791463,0
0.7504010358649273 0.8291499298991387,0
0.6520785972829359 0.7021989539263316,520
0.9220912617722877 0.9045990313483901,0
0.7810995665833741 0.8621309937867303,0
0.5389687010812367 0.25653852040252495,0
0.2234074624147812 0,0
0.20814872468394013 0.019994546448800228,0
0.9891152195746714 0.9631356017269581,0
0.5311998385424342 0.1873724616895809,0
0.21413040548846043 0.024940164037835194,0
0.30603960774286 0.018935424040531536,0
0.4395622610282081 0.028835927540069375,0
0.6501541837894081 0.5062337977933694,0
0.6508315160249024 0.6303298909139728,0
0.5375476327304972 0.4084304048092279,0
0.6454177537152014 0.6294733190675417,0
0.17355022688041602 0.01809707917018617,0
0.6493187295298631 0.6433448404826184,0
0.6810108614077145 0.7262537192168638,0
0.7328114782067187 0.7950513891571683,0
0.8061527363577065 0.8471437922764844,0
0.7171611229781129 0.7861266285197585,0
0.15171535669290837 0.01873622464619956,0
0.8191219061505547 0.8759004392343919,1
0.5301545024413534 0.29777338016120153,0
0.6877114585924791 0.7711650054734286,0
0.5322694278998356 0.22335706385397483,0
0.52025224307836 0.06238114915850053,0
0.9252573541020137 0.927133201611793,0
0.5102369631427585 0.46757612868016446,0
0.32079210065843444 0.029877020428748353,0
1 0.921337089327774,0
0.5385984354094835 0.20841068361342635,0
0.7593762521737553 0.790525246603921,0
0.6189085754109823 0.5161638480218561,0
0.7131453601294125 0.7859634787314856,0
0.6747956447894247 0.5125398577126974,0
1 0.8811041704573033,0
0.7945646222082575 0.8483515126789313,0
0.6419325174371826 0.5604516471182083,0
0.25545267187344284 0.003726896336708703,0
0.5603534954450534 0.2995228403001105,0
0.10531226654412333 0,0
0.3722989031724704 0.043995234211443954,0
0.2925855754040832 0.0020666681764229134,0
0.6820944506339199 0.7766702812807953,1
0.655060757544329 0.7890023470896544,0
0.7931132159703242 0.8407507372713868,1
0.5273862862945687 0.03230374372411012,0
0.5573195795144313 0.07356255093702713,541
0.6049395423141838 0.5118851884601513,0
0.7734141994550138 0.9077176973395323,0
0.6575248258548795 0.6764935960622285,0
0.5317887411878797 0.029633923138170978,0
0.8226641228071953 0.9015449369152432,0
0.6388599217556452 0.6788914325282704,0
0.5716164121113374 0.45662387504723545,0
0.7463247270736377 0.7520282885371409,0
0.7405416821628257 0.7851847963964856,0
0.7637447896464078 0.801273323113919,0
0.28935395542334025 0.004562023875901692,0
0.7533312696683694 0.8324068260504626,0
0.5352327134104625 0.4259617100190799,0
0.5492308444280919 0.1874243535535919,1
0.6379221992905005 0.5380668657838437,0
1 0.8732520642525066,0
0.7613333750070039 0.9045419464309075,0
0.49101451064467094 0.192334531161309,0
0.5832572572260544 0.34486483840875387,0
0.3140955606671888 0.011084542679198653,0
1 0.8979791684049044,0
0.531498968001937 0.3246436912579618,0
0.8101146208760864 0.894072182551538,0
0.8211861006240236 0.9038728910525479,0
0.551270184988071 0.31027829876209756,0
0.7240534228375438 0.8017843359291811,0
0.5922819183588288 0.499686411758231,0
0.8881302416169271 0.9160660941725959,11
0.792634054680374 0.7697041888193632,1
0.6317553639250156 0.6017528715929921,0
0.2683822848117754 0.01700629396019724,0
0.23265383630744607 0.00788758205131034,0
0.5552042146245123 0.49517710964121975,0
0.6479394005313059 0.7794722551707437,0
0.5821320678015071 0.3009963154504656,531
0.5625410277382554 0.5027312701779055,0
0.11060697760858103 0.019267283325690745,0
0.33351337238988166 0.018270537439511583,0
0.7067574824261499 0.7831855969287493,0
0.5448986128988267 0.37412895288365633,0
0.49517500963282135 0.15005165559270445,2
0.30528028101280524 0.027802415269265027,0
0.7620512514839574 0.8629419277063419,0
0.04122224112470771 0.0048830298329312636,0
0.5169537903865591 0.05868796599603608,0
0.64465035787844 0.7224734502980502,0
0.7626822778928074 0.7551702811491843,0
1 0.8873393408957932,0
0.5808979662240259 0.5055533459123197,0
0.6390149990696641 0.6604479831586733,0
0.9214035624395723 0.9008575607783864,0
0.05281873012431612 0,0
0.10733545407748266 0.024977618551835952,0
0.5470764473179801 0.16927384298467685,0
0.3163290186024429 0.02020487706432817,0
0.7570902022768005 0.7787149547295498,0
0.5271945938611198 0,0
0.5374721536318137 0.17814030871753078,0
0.13709361936515366 0.010444142580565474,0
0.9430457333958281 0.8817868759569562,0
0.7657505682039993 0.8092798763352105,0
0.4331643086731775 0.017317273200597998,0
0.5387696152727722 0.03270980015108754,0
0.5759302865131597 0.27759558912037147,0
0.6487634126700927 0.5611599802835049,0
1 0.928486000670428,0
0.670554814769802 0.7403065807355906,0
0.750372838331346 0.8136984899836744,0
0.6477845020390552 0.7156511554983058,0
0.6466655703916959 0.777707983397904,0
0.6752591376332915 0.763697987154727,0
1 0.8817842760017508,0
0.5415947928580748 0.27590071577383335,0
0.6133259669895084 0.3566786367804766,0
0.575988871635295 0.39339469273994115,0
0.7688776829143975 0.7593844852621462,0
0.29050158374591106 0.03810876983990233,0
0.5286093354841214 0.2754696364020859,0
0.1472526035805446 0.02635188619051814,0
1 0.886892446473387,0
0.5171554994039762 0.10114456849008821,0
0.5566989964466307 0.2755862566481374,0
0.2933299335905154 0.030703745238406854,0
0.5482035819820773 0.06381190095670583,0
0.6722365347430392 0.5621796855680476,0
0.586513813559717 0.5139286745564883,0
0.703372980387588 0.7507003011740537,0
0.7890504733560724 0.8515418311107984,0
0.7751257264036534 0.7711162432013199,0
0.3643256901624897 0.02021815048391101,0
0.2952547102932838 0.001424830984560279,0
1 0.8951654910664941,0
0.6478657666443489 0.5953993143493855,0
0.5771474155663556 0.5171565741312844,0
0.6680775509945137 0.7831458368851495,0
0.5668529181132099 0.3571159267338794,0
0.4035573019636255 0.029628884928910002,0
0.6444472476526854 0.5098501180067686,0
0.1516636635111505 0,0
0.7969862317109226 0.9144238928984965,1
0.43763052245462036 0.03755091922342327,0
0.23519640470491382 0.027021872651669755,0
0.7710301123301587 0.8070423064461284,0
0.5556093680221489 0.2766905156812979,1
0.5291286324215794 0.1985794817800634,0
0.5518235966931245 0.5364981978883415,0
0.6661002708871062 0.771384793237863,0
0.6751759525632121 0.7692520313507852,0
0.586773743934488 0.5279375266164911,0
1 0.8731327107017978,0
0.24901167471560498 0.01975046762515992,0
0.34942837282478756 0,0
0.7730796793342439 0.8569056733012874,1
0.673358021749217 0.6806232364277646,0
0.7958796354162969 0.8090746464474137,0
1 0.9231517539199807,0
0.5180186454000544 0.07049741771651528,0
0.7770947472574546 0.9164171275803434,0
0.762705040812939 0.8694933161285741,0
0.3101630456642604 0.012857856060893083,0
0.9627575135796482 0.9069143850484044,0
0.03471949832802347 0.0019309939951609257,0
0.9531864776086041 0.9077515568454253,0
0.550757369897754 0.12403625110127983,0
0.8023915705146418 0.8925441556863046,0
0.753354155079276 0.7537648846111317,1
0.6568509287307255 0.516254412425236,0
0.6372266101843922 0.7710865314304098,0
0.5010157372443748 0.013394746101648454,0
0.39071689583449964 0.045489431923792976,0
0.641903301531247 0.7963410235625776,0
0.5920119178430783 0.5298708920751496,0
0.4378090243507501 0.024861367323886618,0
0.5633540834983675 0.30852416575603253,0
0.5366054080553934 0.07310982783782038,0
0.5501553772049128 0.15253565578319528,0
0.5450969248618373 0.17790662631701218,0
0.8958852351648988 0.9621145364407765,1
0.04754960064698893 0,0
0.889876212683021 0.8862265546639301,0
0.21270487031459612 0.017627914377965553,0
0.19925963029007887 0.0005247141566252049,0
0.6092970491217984 0.5048423390583253,0
0.551632583352589 0.4717474290283933,0
0.6635454677679076 0.7977945078215163,0
0.6477912890797666 0.7952997308502561,530
1 0.9048057333662133,0
0.5004301011067804 0.0016380264781154816,0
0.9305057469846267 0.8964698427205195,0
0.5432623466482182 0.4867279367800679,0
0.08184094155744424 0,0
0.3900616863234123 0.0027854170144260347,0
0.7608677523878931 0.7713795711627691,0
0.5204788333658211 0.3822454086016379,501
0.2590502071895271 0.01926641089418711,0
0.5321492064249423 0.28477629239453345,1
0.11056359474737426 0,0
0.5430240685411597 0.5009548222342375,0
0.17817731236254822 0.01055782746996235,0
0.5236006755665734 0.16133191045590325,0
0.6180125956482155 0.5408289928878267,0
0.09811723073914583 0,1
0.6339512826657464 0.5324722849585195,0
0.09394274016463919 6.239260003675696e-05,0
0.7797406479417784 0.7880516725491092,0
0.665307220815941 0.5008084839657782,0
0.6371700843857118 0.6801469045666536,0
0.7924875131427341 0.863278535502559,0
0.583294856609786 0.5354402229247472,0
0.6946950606842732 0.7643986202862061,0
0.5057289828199573 0.33276645863427845,0
0.6799671670674462 0.7799917469017923,0
0.2208890072054261 0.017583729521384605,0
0.5644981242356575 0.07799319723903905,0
0.24857209295686244 0.009492504095913696,0
0.5328492565574594 0.10310638394205868,0
0.6539055903022784 0.7323380279470745,0
0.5116836161921847 0.3939121961411063,1
0.8395764773578671 0.9002118583728755,0
0.051180601090824084 0,0
0.5556052234096357 0.21192075516843814,0
0.5858711223763412 0.2853705410514963,1
1 0.8916833503612726,0
0.6698940307900837 0.5071675668839769,0
0.5010010695507277 0.37836431714077473,0
0.05181323302700412 0.01630057889267979,0
0.5466059281658907 0.4852320265138502,0
0.9737208963594136 0.893290395371733,0
0.49430831669754055 0.3080149108349535,0
0.8137350736597003 0.8997103714799418,2
0.5181031209851222 0.21522859569960182,0
0.7033022637884845 0.8124074174512139,0
0.8792250023467696 0.8904844816603249,0
0.6495163340233951 0.6820167626739588,0
0.5290696897579277 0.07851643460871233,0
0.7017182153727697 0.7752529368791032,0
0.052875163211096296 0,0
0.29646495343522816 0.014038285023964456,0
0.4248151752566333 0.014713945312688458,0
0.336616901521431 0.013126175228943267,0
0.5591712129849923 0.34605783670122275,0
0.15458895750323928 0.005430082505196927,0
0.09486853588579006 0,0
0.6463703213168589 0.5640172630103868,0
0.5405452550339026 0.49159622179421536,0
0.2575036970513698 0.026851403670610847,0
0.8186109226679201 0.8754937672288065,0
0.7413694955299117 0.7605271159949774,0
0.7645220136957691 0.8306332640367461,0
0.13095389926101053 0.013494881438509387,0
0.643631913146819 0.6240603534720784,0
0.785905022633781 0.8498938872219892,1
0.5599347211563775 0.0890139072675841,0
0.7100880557294071 0.7625623692924764,0
0.6617720256840595 0.592894877961694,0
0.3475524266935615 0.014480471615872013,0
0.5265676535319168 0.27275306772231134,0
1 0.871401614129785,0
0.15600804009789396 0,0
0.33001599685152827 0.03650162377158906,0
0.09927266455260073 0.004906195828301518,0
0.6969733917921257 0.5631158993471506,0
0.09263438222670184 0,0
0.9624093137354837 0.9126843007521959,0
0.6380881830641971 0.5629189951676047,0
0.5405996921857813 0.19859445869603481,0
0.637025118781855 0.644092709190058,0
0.5039275735020973 0.366264848594377,0
0.25336870310103676 0.04450809794043639,0
0.7439242490400557 0.8678256857408825,0
0.47928131737655044 0.014770626949122956,0
0.5037513325983043 0.09874792912941055,0
0.5303584176398443 0.41709407883453353,0
0.6886775387099576 0.6715888830638617,0
0.37999643289640866 0.04521180002540705,0
1 0.9184973324787323,0
0.6787953238485758 0.6383127189098559,0
0.47238962937084633 0.032342424356924276,0
0.9398237380142829 0.9151682290115116,0
0.6057435192426733 0.3751395614618691,0
0.7941992967607622 0.8267137966094044,0
0.4975324012740491 0.19745243482883493,0
1 0.8953890253005875,0
0.6809843739515387 0.7771965470248656,0
0.6486560894347262 0.570949369596054,0
0.5824665749595176 0.43737165256964916,0
0.5837947149421437 0.554900737087053,0
0.5141662126446069 0.11470184384136259,0
0.549001120353377 0.34187966013095145,548
0.7409977527808368 0.7896640137457652,0
0.6801995767545521 0.6749294894672888,0
0.7668825023312947 0.8679023173858028,0
0.504412743933474 0.1320513578109637,0
0.5285061093204728 0.2866603605079141,0
0.2978823744839285 0.020613011374975794,0
0.45779918103673356 7.80419793641688e-05,0
0.5397553357459554 0.4999740640898265,0
0.2834030810900341 0.004943961816877447,0
0.37992190342091076 0.011362994334764467,0
0.165383485125347 0,0
0.9225922474198823 0.9299271604406524,0
0.5166463112341516 0.0935269371615712,0
0.22254745547665084 0,0
0.6426958070534656 0.6363596887727372,0
0.5338051340534193 0.08458204603090672,0
0.5033280670082687 0.051399145748480785,0
0.5204027390195731 0.1251887416603272,0
0.544139072091877 0.42320135632506933,1
0.6677179880135079 0.7656571098954914,0
0.5183933677169974 0.10768433667949412,0
0.34424628688414965 0,0
0.38242731368439076 0.06640739539483966,0
0.510855973157756 0.2889382803350549,1
0.6963551730475707 0.705755148789789,0
0.5207619532995873 0.13802517128850322,0
0.03074134547882045 0.002974621219468565,0
0.555058918548137 0.23548310384959711,0
0.8042661974058569 0.8482896263504041,0
0.09568032803823073 0,0
0.48475778489573895 0.004562594751820911,0
0.687504093243877 0.5723977901813488,0
0.7029213332745758 0.6155144451459196,0
0.5284486255894449 0.19887696798148344,0
0.5808013614226869 0.3456320966614254,0
0.4893793942929051 0.03294618323910069,0
0.2349391561539744 0.006991408211929022,0
0.5382476392666357 0.1603758065426214,0
0.6805422479587074 0.6142477494282156,0
0.21644875965433982 0.006446697992319013,0
0.0888937736650991 0,0
0.6529691783879599 0.7040451738918895,0
0.5646859003617289 0.5108345373041902,0
0.533593969402705 0,0
0.8156437983805574 0.8917831883875423,0
0.547443504332895 0.04099885216069389,1
0.5345408436675803 0.4796015739462479,0
0.7380767232604059 0.7851721931818885,0
0.9553223206444389 0.8840621189392703,0
0.5046698649376945 0.3164338400731148,0
0.15088300208186384 0.0034292853484275032,0
0.5844812163557285 0.5640930390302351,0
0.7826326000588286 0.7777376605246549,0
0.1661847177280618 0,0
0.5570480664328538 0.5074977953824894,0
0.8961437217793659 0.8971594574996213,0
0.9506955546442545 0.9258662572439182,0
0.09738441752872665 0,0
0.563354544991756 0.39168316289608074,0
0.9554868079505527 0.8918950650386065,0
0.559519892168791 0.31233618816440867,0
0.7430779912906486 0.7961226684905125,0
0.7113587167343381 0.7521325601979119,0
0.6225501986986732 0.5843016118548094,0
0.5131984818433033 0.16009379228275605,0
0.6513506770693441 0.7328669972829579,0
0.495056155715938 0.0733522708969249,0
0.5611291071942851 0.4079471197861732,0
0.40290839459733063 0.004835339119529301,0
0.10790833365854793 0,0
0.511017898256346 0.21772469812867395,0
0.6299775103176749 0.6229878673547441,0
0.503038195038649 0.09099559956982936,0
0.15469537448328524 0.03859411778223171,1
0.7819178974036548 0.833354835794103,0
0.504854311700209 0.2590026225087597,0
0.5363493038929226 0.14465208412199065,0
1 0.883269146490562,0
0.33226506436000103 0.006143933925625929,0
0.5539018200734114 0.17383790978760283,0
0.7068932597283593 0.7618801697705739,0
0.8531799799080747 0.8982922812057123,0
0.6892924775925847 0.6727310359716323,0
0.6275940761486101 0.511070631022173,0
0.2200476240159816 0.03514572548713466,0
0.5290191309451087 0.4327948706031177,0
0.39148556010380997 0.007235125756963257,0
0.7323476654470141 0.7728339842223566,0
0.9338045066494791 0.9317297288596985,0
0.31766781158251656 0,0
0.8288706137552778 0.9207577317499647,0
0.5424286742791306 0.27565424494840457,0
0.534716370549232 0.49666710875101017,0
0.08834955839319397 0,0
0.1113452839783663 0,0
0.4312972793339268 0.01940188713235822,0
0.742609301412963 0.901515873727995,0
0.6148384465510935 0.5403656659967178,0
0.557799244317226 0.4165193892186789,0
0.6322118650106932 0.5410646689615775,0
0.3127926684997992 0.028802000944026743,0
0.7684217817717213 0.8840325318795619,0
0.5474693220903043 0.49365713637568476,0
1 0.916486950282095,0
1 0.8772479633523398,0
1 0.8907865810731979,0
0.5315822890191728 0.10512298158436618,0
0.6569174797522818 0.5305118828129057,0
0.9100539092028751 0.8893514961709601,0
0.4013020723063958 0.0383105075503782,0
0.6264102591630702 0.5337286025148105,0
0.7855145980311096 0.7599404493296827,0
0.5394972807490986 0.0021937720004936634,0
0.10374788993975709 0.02580140861079235,0
0.5462938176064374 0.5002022545085746,0
0.5391067599695369 0.512247337362635,0
0.4904700684515037 0.040771803383102476,0
1 0.9542990985357149,0
0.35689096594516917 0.001142402783584907,0
0.8478674752539554 0.8731132775329585,0
0.575060242046399 0.38041259307326347,0
0.807885660758941 0.9056650181223256,0
0.563026714610073 0.21983447529166228,0
0.6161250372525443 0.5919794517130763,1
0.5601609776387353 0.07086973636059408,0
0.6101232160549424 0.5047363131072148,0
0.534768051402821 0.30976087132230296,0
0.7523267282099296 0.7542101006744142,0
0.6777097242103107 0.588140973188236,0
0.6324657332829473 0.5423076155186733,0
0.4134661851075197 0.01645909673362127,1
0.5106574297724958 0.37000283811023965,0
0.5492093734411113 0.32762689081652063,0
0.532894307584463 0.2450449664934523,0
0.5140777985473818 0,0
0.9763281872888354 0.9228579289805611,0
0.5488818954310988 0.43849489712721673,0
0.05193186044823027 0.008394854138822377,0
0.2641262038270865 0.0031997975611505673,0
0.5636933742836014 0.38484123782841034,0
0.5536304812627705 0.23678279296131916,0
0.5557195411791124 0.2765029455834444,0
0.14764796035934305 0.0012532650591303878,0
0.7628153500667537 0.8654818780150739,0
0.9060775049075429 0.9089300590773312,0
0.6551543433646018 0.767954448984177,0
0.3495254609546543 0.030411959324593275,1
0.7583620513145505 0.8325282695321866,0
0.49389751016714417 0.008359402393226086,0
0.6782637027971351 0.6107379445582861,0
0.8952940827731928 0.8890076144188872,0
0.3927496417216735 0.006344635198674668,0
0.5466628864588546 0.41873863020438823,0
0.8145565678519054 0.915233092317205,0
0.9325607075565827 0.9546422822097421,0
0.691859443588466 0.8201122986072403,0
0.5371782878205478 0.3934362177424891,0
0.9569268396236876 0.9550163954834855,0
1 0.8983996427621197,0
0.4415281535255773 0.04623345199806619,0
